entities,label
aldata solution oyj bertrand sciard president ceo information   aldata solution oyj bertrand sciard president ceo tel +33 1 46 48 28 00 aldata 100 retail wholesale aldata 100 business dedicate retail wholesale business improvement,1
alfa group 43.9 vote stock new company telenor 35.4 free float 20.7,1
altogether 150 subject mildly elevated cholesterol level participate month long intervention,1
arto ryymin bear 1964 replace juhani kaisanlahti work acting evp healthcare welfare august 2007,1
capman haavisto responsible group finance accounting,1
cablevision systems corp cvc madison square garden division operate new york knickerbockers basketball team madison square garden arena new york ranger hockey team new york liberty woman basketball team hartford wolf pack hockey team,1
capman investment area capman buyout capman technology capman life science capman russia capman public market capman real estate dedicated team fund,1
capman plc press release 31 march 2008 jukka ruuska president omx nordic exchange stockholm stock exchange transfer capman effective later september 2008,1
cent profile contain business operation company history major product service prospect key competitor structure key employee location subsidiary,1
conference participate conference dial 5 10 minute beginning event   +44 0 20 7162 0025 europe +1 334 á323 á6201 usa,1
construction schedule start april june 2007 complete early 2008,1
found 1946 strand associate provide civil environmental transportation electrical mechanical engineering service 350 employee 10 office wisconsin alabama illinois indiana kentucky ohio,1
halonen office acknowledge receive letter decline comment,1
headquarter city company nearly 75 year old focus science base innovation technology environmental measurement,1
"2009 lee man combine annual production capacity close 4.5 million tonne paper 300,000 tonne pulp",1
method smelt spout 2 separate work area 6 shielding wall 8 10 arrange movable relation smelt spout,1
necessary strengthen company operation,1
le lie succeed walter g++nter base finland,1
lemminkainen infra oy subsidiary lemminkainen sverige ab perform construction work expect start early 2011 complete summer 2013,1
los angeles base pacific office property trust acquire operate office property western u.s focus initially market honolulu san diego los angeles phoenix,1
mr mikko saavalainen head comptel global sale conclude   ` ` gibtelecom provide perfect illustration variety business technical regulatory challenge operator face oss today,1
professional consumer application include personal navigation personal safety field workflow management asset tracking,1
satama trainer house remain independent brand business area,1
"mention shareholder suggest monthly salary eur 1,400 pay board member outside company",1
address location provide local controller preferably wireless transmission use address location access appliance control module,1
bank examine benefit transfer swedish business operate branch office operation govern finland law,1
donation grant aalto university university helsinki tampere turku eastern finland jyv+ñskyl+ñ oulu vaasa polytechnic announce later,1
guidance set 90 basis point mid swap report,1
invention carry international patent publication,1
inventor bylander johan ponten fredrik lundberg jorgen,1
inventor mukkavilli krishna kiran sabharwal ashutosh aazhang behnaam,1
inventor ridge justin bao yiliang karczewicz marta,1
issuer solely responsible content announcement,1
market making accordance agreement begin september 24 2009,1
offer price $ 35 million include cash $ 10 million net debt assumption face $ 20 million worth cencorp share issue savcor,1
original patent file finland application,1
swedish subsidiary hold 1.0 net smelter return ` ` nsr royalty advanced copper project northern sweden viscaria adak project develop avalon minerals ltd asx   avi,1
total investment vantaa plant extension 10 million euro okmetic share investment worth 2.7 million,1
welcome,1
need ready window open rosberg,1
` ` director shareholder alike ask practice allow continue,1
` ` issue identify stonesoft affect range content inspection technology,1
` ` want credit card info personal detail,1
dopplr dopplr service smart traveller,1
accord sweden minister local government financial market mat odell decision sell state share telecom group teliasonera carry cooperation state finland,1
accord capman plc corporate governance majority committee member shall independent company,1
accord finnair technical service measure employment situation,1
accord honka japan manage director marko saarelainen honkarakenne export 200 ready log house japan year,1
accord preliminary datum slovakia statistic office good worth e36 .4 million import finland january october 2010 0.1 percent slovakia total import,1
accord seikku retail sector finland control 3 4 large actor food manufacturer relatively small,1
year historic analysis provide market,1
year historic analysis provide market,1
amanda usd5 .0 m investment commitment russia partners ii fund july 2005,1
  invention release patent office   ` ` chamber pressurize,1
audio webcast available live archive cerner web site www.cerner.com,1
basware order match automatically match purchase invoice approve purchase order,1
"capacity facility finland vaahto group 86,000 ton light coated paper",1
capman asset manager eur 3bn worth asset management nordic region,1
capman investment area capman buyout capman technology capman life science capman real estate dedicated team,1
castecka town hall hold talk investor interested zone,1
change announce today effective close trading friday june 19 2009,1
chs expo freight major finnish fair exhibition culture logistic company provide logistic service event land air sea,1
competition authority approve deal finalize,1
complete shareholder   otto henrik bernhard nyberg information contact maija liisa friman ceo tel +358 9 7597 0711,1
completion transaction subject final agreement diligence process,1
construction expect complete summer 2011,1
dragonfly love video shot start finish use nokia n8,1
elcoteq electronic manufacturing service ems business segment serve customer globally engineering manufacturing fulfillment service,1
eqt complete exit salcomp finnish company mobile phone charger sell remain stake swedish investment group nordstjernan euro 35 million $ 47 million,1
financialwire tm cooperation investrend broadcast syndicate provide complete daily conference webcast schedule service shareholder investor firstalert tm network oefirstalert tm daily,1
"follow registration number issue outstanding share basware 12,890,829",1
fortum previously buy state hold stake tgk-10 rao ue reform,1
goodwill intangible asset account 2.0 mln euro $ 2.6 mln purchase price 20 pct payable aspo share,1
harold w. young independent broker work closely retailer include ahold usa market basket cvs bj wholesale club hannaford cumberland farm,1
honkarakenne mainly export large luxury log house russia use family house holiday home 70 sale moscow region 20 st petersburg region remainder location,1
provide manage service nokia responsibility building operate transfer optimise indosat 3 g network,1
today s business pre empt consumer want mohammed zainalabedin general manager zain bahrain,1
insurance policy simple,1
member oneworld alliance include american airline british airway,1
expect complete end 2007,1
provide heating form hot water sawmill need,1
168 asset management expert manage asset worth eur 35 billion,1
jon risfelt 49 year old hold master science chemical engineering swedish royal institute technology,1
juha haapakoski continue editor chief budget responsibility new publisher,1
jun 25 2008 boy genius report deliver newstex nokia nyse   nok n78 huh,1
july group intend relocate warehouse office space loudeac saint marcel morvillar east france operate hook manufacturing distribution unit,1
lkab headquarter lulea sweden high tech mining company produce upgrade iron ore product steel industry,1
look vintage fabric cushion cover 70 coffee pot ceramic serve dish cocktail glass stainless steel party dish,1
applicant   jot automation oyname inventor   mammila tuomo piirainen mika kellokoski mikaapplication   2424 kolnp-2008 adate filing application   16 06 2008publication date   30012009,1
national sponsor big read include national endowment art cooperation institute museum library service art midwest,1
neste oil corporation refining operation asset summary report summary neste oil corporation refining operation asset summary report essential source company datum information,1
"share 14,747,084 hold company number outstanding share voting right attach share 161,256,847",1
oka specialise new construction renovation work residential non residential building premise industrial logistical use,1
okmetic board director decide new share ownership program direct company management,1
panostaja headquarter tampere finland investment company focus small medium sized finnish company operate traditional industry,1
pertti ervi independent company major shareholder,1
inform ir johanna koskinen participation later 20 april 10 a.m. telephone conference financial analyst investor conduct english begin 300 p.m. finnish time eet,1
previously plant expect complete end 2008,1
"prothious engineering www.prothious.com employ 1,000 large portfolio project annual detailing capacity 100,000 tonne",1
rapala aim distribution unit ragot loudeac bretagne distribution unit waterqueen fishing line supplier tortue saint marcel central france morvillar,1
rapala tournament fishing   major title holiday bargain price game rapala aim small audience,1
rfid radio frequency identification method intelligent transport information read save remotely,1
sanoma executive committee accordance company article association prepare proposal matter decide note board director,1
sarantel base wellingborough uk design high performance antenna portable wireless device,1
share acquire accordance section 5 rule nasdaq omx helsinki rule applicable acquisition share,1
succeed krister kylas decide leave teliasonera,1
shuweihat 2 way july 2008 project award desalination power contractor,1
simmon elect dcuc chairman portsmouth n.h.-gordon a. simmons ceo service credit union elect chairman defense credit union council 2007 2008 term,1
stock exchange release 1032011 1200 sanoma publish annual report financial statement 2010 corporate responsibility report,1
stockholm base nordea bank sto   nda yesterday hire casper von koskull lead corporate merchant banking capital market unit effective 1 september,1
swedish finnish danish list company organize market cap segment nordic large cap mid cap small cap,1
symphony service provide development service aldata gold,1
tekla provide 3d software building infrastructure engineering focus build information modelling steel concrete structure design construction,1
teleste hybrid tv solution include component process deliver video service consumer content acquisition service creation delivery range access solution include hfc hybrid fibre coaxial xdsl etth ftth,1
agreement valid year,1
broker start upm kymmene stora enso sappi ` equal weight recommendation holman norske skog ` underweight rating,1
business sale euro 35 million $ 44million responsible sale marketing lanxess paper chemical business kemira buy euro 88 million early year cw jan 11 p. 22,1
business section include ahlstrom sustainability report,1
commission hydrogen peroxide pbs market worth 470 million euro 2000,1
company presently examine project financially feasible,1
company study feasibility focus process meat production vantaa facility processing fresh meat forssa facility,1
company specialise temporary electrification heating construction site,1
dividend payable february 1 2010 shareholder record january 19 2010,1
eur 0.7 million non recurring expense record quarter,1
event follow line orion finnish homepage www.orion.fi kauppalehti live web service www.kauppalehti.filive,1
extraordinary general meeting expect place later 18 february 2011,1
project phase expect complete end 2012,1
group intend relocate warehouse office space loudeac saint marcel morvillar east country operate hook manufacturing distribution unit,1
"group operate fleet 800dwt container capacity 17,000 teus manage diversified fleet railway roll stock 17,000 unit",1
hayward calif.-base target design active casual dress footwear boot sandal,1
lemminkainen group headquarter helsinki finland operate sector construction industry   civil engineering building contracting technical building service building material industry,1
marubeni group focus create ` ` value chain upstream downstream encompass wide variety business field include oil gas metal mineral resource food pulp paper chemical,1
new b share carry right dividend shareholder right effect today,1
office space rise remodel cannon street underground station,1
oxyview pulse oximeter common device check patient blood oxygen saturation level pulse rate,1
project expect complete 2009,1
reason st petersburg status capital participant meeting quote chikunov,1
report provide detailed profile lead european specialty chemical company brief profile major player,1
report profile 614 company include key niche player worldwide black decker corporation fiskar corporation fiskar brand inc husqvarna outdoor products inc k+s group ryobi technology inc scotts miracle gro company van group inc,1
server responsible manage device user account desktop client application enable remote access mobile phone,1
share share capital mention shareholder remain 5,1
share shall repurchase public trading reason share repurchase proportion holding shareholder,1
subsidiary responsible filter sale local assembly filter market service china,1
total value project value sek 30bn eur 2.83 bn usd 3.81 bn,1
trade accordance agreement announce 26 march 2008,1
transaction expect complete spring,1
writing publication lemmink+ñinen ¦ s history continuation early collaboration antti tuuri company,1
product include personal communication product mobile phone home communication product set box electronic flat panel tv communication network product base station tower amplifier microwave system,1
check bid deka showroom fortitude valley,1
uponor maintain year guidance 2010,1
utah capital want u.s headquarters amer sports corp ski equipment company,1
like change nokia attempt,1
complete 120 meter watchtower high building ireland,1
viking pay eur 130 million new ship complete january 2008,1
assa abloy kaupthing bank ` neutral recommendation share price target 174 crown $ 24.7 19 euro swedish lock maker assa abloy ab,1
` ` aim understand different traffic pattern base use building,1
` ` vaalipalvelu service especially develop use community organization,1
` ` industry come interesting fork road handset manufacturer wireless carrier attempt serve portal web base service wireless handset write,1
1830 dinner conference program view live audio webcast internet page www.citycon.com,1
plumbing business announce sponsor professional dart player,1
a. le coq special develop bicentenary company trade mark brewer,1
noticeable thing search tata airtel brand relate ` broadband connection,1
aspo investigate sale opportunity kaukomarkkinat electronics business,1
beginning subscription period 2 2006 share subscription price b option right eur 10.22 share,1
mr walden mr ignatius responsible newspaper business result,1
capitex kalmar continue responsible maintenance technical development service,1
change build model design communicate subcontractor accommodate steel grc glass reinforce concrete fabrication process,1
customer wide range industry use stainless steel service worldwide,1
exel want serve industrial customer individual product,1
finnish bank pohjola bank plc hel   poh1s today issue eur 40 million usd 51.2 m index link bond pohjola tutkimuksen tahdet viii-2010 pohjola research star viii-2010 october 27 2010,1
merisatama far corner world asfaltti osakeyhti+â lemmink+ñinen establish 1910 group master builder helsinki specialist business subcontractor,1
f secure developer security solution service internet service provider mobile operator announce result annual online wellbeing survey,1
"2008 kemira record revenue approximately eur 2.8 billion staff 9,400",1
accordance term condition alma media 2006 option program share subscription price 2006a option right eur 4.88 share book countervalue eur 0.60 share,1
penttil+ñ vision important reason transaction russia,1
confirm earning guidance 2009 issue report 2008,1
hand paint resin real 14 0 treble 75 cm long 25 cm deep middle hook,1
development world class magnetite deposit karara know potential 30 million metric ton annual processing magnetite estimate 30 year life,1
operate distinct brand   united supermarket market street united supermercado,1
kaupthing bank publish annual result 2007 market open thursday 31 january,1
london afx uk european broker recommendation issue today collate afx news range market source,1
fine print,1
m. master business administration mba,1
80 special event county month host library system branch library,1
ms laakso responsible hkscan hr function development group ` smarket area,1
new delhi july 17 sahlberg teppo kallio timo mustonen tuoma m real oyj espoo finland develop novel marking method produce,1
nokia siemen network provide mobile fix network infrastructure communication network service platform professional service operator service provider,1
"share 29,659,239 hold company group company number outstanding share voting right attach share 322,705,218",1
outotec scope delivery cover engineering supply special equipment service calcination plant circulate fluid bed calciner,1
outotec scope delivery include design basic engineering supply proprietary equipment sinter plant grate area 496 square meter,1
participant book discussion special event visitor car dealership eligible enter drawing 2005 silver door altima,1
peigs www.peigs.se sardus latta maltider light meal unit,1
product coverage   bake good biscuit breakfast cereal datum coverage   market size historic forecast company share brand share distribution datum,1
quality charger chargz brand sell select retail store sale location world wide,1
"s group loyal customer magazine yhteishyv+ñ come second 1,629,000 reader sanoma corporation daily newspaper helsingin sanomat 1,097,000 reader",1
scopi chief business excellence officer eng,1
subject matter invention furthermore use cyclone separate partly molten particle,1
cue playbook east dillon lion ve create special team heavy hit style player boot cut jean tummy course cowboy boot,1
tekla defense business employ 20 person locate espoo finland,1
tekla organize information meeting analyst medium wtc helsinki marski meeting room aleksanterinkatu 17 day 1230 130 p.m. light lunch serve,1
annual general meeting approve yearly remuneration member board director shall remain eur 40.000 chairman board eur 30.000 deputy chairman board eur 20.000 member board,1
"board machine wire width 6.25 m design speed 900 m min produce close 1,400 tonne fold boxboard day",1
change holding accordance chapter 2 section 9 finnish security market act describe,1
company appoint leif rosen head special plate unit include quarto plate unit degerfor sweden new castle usa unit willich germany pressplate prefab avesta plate service centre nordic degerfor,1
company design manufacture market advanced composite product industrial application consumer good cross country alpine nordic walk pole floorball stick antenna radome,1
company state finland european aeronautic defense space company ead n.v tekla international software company provide solution building construction energy distribution municipality,1
company currently french distribution unit ragot locate loudeac normandy distribution unit waterqueen line supplier tortue saint marcel mid france hook manufacturing unit vmc hook distribution unit vmc europe morvillar,1
contractor shopping center china state construction engineering corporation previously build e.g. airport hotel factory large international customer different world,1
correct chapter entirety,1
deal worth eur 1.2 mn,1
event view live webcast www.cargotec.com,1
investment worth approximately eur 100mn,1
mill concentrate supercalendered line run satisfactorily restart old newsprint line,1
number customer important parameter determine price electricity network,1
order value eur15 m,1
order value usd12 .2 m.,1
order worth eur 8mn,1
prerequisite inclusion program receipt gain key employee acquire aspo share determine board advance maximum,1
record date dividend distribution march 14 2008,1
samsung mobile application store launch january 2009 samsung mobile innovator program enable mobile software developer create application use samsung mobile device,1
solid fuel heat sludge mixed,1
study evaluate safety tolerability pharmacokinetic repeat dose intravenously administer antibody 26 patient active plaque psoriasis,1
"total donation eur 1,115,000",1
total investment necessary eur40 m company estimate,1
total project duration year value eur11 .5 m.,1
"total scope project 38,000 square metre value total eur75 m",1
responsible operation customer relationship development,1
implementation important operator launch fix mobile convergence service brazil brazil   8 2006  ,1
organization assume responsibility operation russia,1
group balance sheet eur 25.8 million goodwill company add,1
group balance sheet eur25 .8 m goodwill 2010 company add,1
timo penttila appoint new manager responsible asset management nordea institutional customer finland,1
new haven register subscribe newspaper,1
trading new share right dividend distribution fund start exchange helsinki tomorrow,1
upm kymmene www.upm-kymmene.com produce magazine paper newsprint fine specialty paper convert material wood product,1
vehvilainen currently chief operating officer nokia siemens network join finnair 5 january 2010 ceo effective 1 february 2010,1
yara suomi ltd provide nitrogen chemical technical nitrate sector industry product use environmental protection,1
net sale finnish sanoma learning literature finnish medium group sanoma decrease 3.6 january june 2009 total eur 162.8 mn eur 168.8 mn corresponding period 2008,0
jp morgan expect scala lower nobel biocare growth forecast 2007 current guidance 23 25 pct operate margin target current 34 35 pct,0
furthermore sale new passenger car light commercial vehicle country decline 5.4 year year month,0
profitability ebit 13.6 compare 14.3 q2 2009,0
sale mid strength beer decrease 40,0
finnish lifting equipment maker kone oyj october 4 2007 win order worth 15 mln euro $ 21.2 mln deliver total 53 custom design elevator norwegian shipbuilder aker yard asa,2
company marketing sale investment initiate 2009 efficient 2010,2
stock trade map 50 day map sek72 .983 high 200 day map sek70 .283 bullish indicator,2
` ` pleased effort negotiate team look forward productive year ahead,2
helsinki thomson financial kone win order saudi arabia united arab emirate qatar worth 40 mln eur,2
adp news finnish handling system provider cargotec oyj hel   cgcbv announce friday win order worth eur 10 million usd 13.2 m deliver linkspan jordan morocco ireland,2
merrill lynch analyst campbell morgan upgrade recommendation paperlinx ` ` neutral ` ` buy,2
outotec oyj press release february 19 2008 11.00 outotec win large mineral processing technology order mirabela mineracao brasil ltda brazil cumerio med jsco bulgaria,2
outotec win new order worth 492.9 mln eur quarter compare 240.4 mln eur year early,2
raute win order worth 15 mln eur supply plywood production line mill operate russian wood product company sveza group,2
brokerage 2006 ` true turning point european steel base price pricing carry second quarter 2006,2
location mall convenient place shop consumer large residential area nearby   jaroszowka wysockiego zgody,2
` ` line stone sale good early autumn order book strong end year,2
` ` vessel order help aspo secure long term competitiveness fleet term technology pricing,2
15 december 2010 finnish german telecom equipment maker nokia siemens network today win contract upgrade radio network home base telecommunication company elisa oyj hel   eli1v,2
finnish kci konecrane award order hot metal ladle crane indian steel producer bhushan steel strip deliver 2007,2
vaahto pulp paper finnish vaahto group award order renovate finnish swedish forest industry company stora enso paperboard machine ingerois board mill finland,2
combine producer create strong eu base fertilizer industry capable meet global competition add,2
helsinki afx kci konecrane win order hot metal ladle crane indian steel producer bhushan steel strips ltd,2
helsinki afx outokumpu technology unit win 28 mln eur contract bosnia herzegovina aluminij dd mostar upgrade anode plant,2
london lead share today jump 100 point 1.7 market open,2
mika stahlberg vp f secure lab ` ` excited proud f secure recognize av comparative product year,2
policy aim company profitable competitive,2
finland lead metal group outokumpu fourth quarter net profit triple strong global demand stainless steel soar base metal price proceed sale technology unit,2
company poser want impress people late handset,1
accord   post world intellectual property organization   ` ` present invention relate hydrocarbon particularly manufacture hydrocarbon component suitable aviation fuel jet fuel blend stock aviation fuel,1
exactly happen recent weekday east haven baker bring remind resident easter tradition wheat rice pie,1
investment investment activity communication relate available relevant person engage relevant person,1
fortum need clear signal commitment government permit available company start round kuula,1
add order contain control valve instrumentation complete mill engineering electrification metso drive control,1
repurchase bond execute open market accordance section 7 f term condition convertible bond,1
finnish raute precision supply weigh dose system plant change lahti precision,1
finnish suominen corporation wipe nonwoven flexible packaging plant near warsaw poland flexible packaging,1
france t+ ® l+ ® com spend time study teliasonera potential takeover target shareholder want sell pellissier,1
support nokia phone include   n96 n95 8 gb n95 n93 n931 n92 n85 n82 n81 n80 n79 n78 n77 n76 n75 n73 n72 n71 e90 e71 e70 e66 e65 e62 e61 e61i e60 e51 e50 touch xpress 5800 6220 classic 6210 navigator 6120 classic 6110 navigator 5700 5500 5320xm,1
"machine annual production capacity 200,000 tonne super calendered magazine paper paper grade base recover fiber stora enso",1
moscow metro www.mosmetro.ru metro system europe implement smart card new type magnetic card 1998,1
"total scholarship 40,000 euro recipient choose recommendation fine art university sport association",1
  invention release patent office   ` ` non coherent search matrix form correlation function matrix,1
stakeholder comptel involve workshop meeting file comment issue great importance competitive sector industry,1
patrick jeambar continue responsible innovation health safety environment hsea function ahlstrom corporation,1
sanoma learning literature offer print digital learning material present country,1
costanza light aluminum base washable shade come white pistachio orange blue red,1
process technology project management basic engineering quality assurance forest industry consolidate vantaa southern finland,1
test conduct nokia siemens lte center competence espoo finland follow company production start lte ready flexi multiradio base station 800 mhz band april 2010 complement early test nokia 2100 mhz 2600 mhz band,1
share royal sun alliance continue slide 12 month high 172p month potential suitor rule takeover bid,0
manage director comment   ` ` net sale quarter notably low year especially finland russia baltic country,0
sale climb 19.2 pct 1.002 bln eur surpass 953 mln eur consensus figure,2
suominen corporation estimate cost cut program start autumn 2005 high sale price expect growth volume wet wipe company operation profitable,2
finnish oko bank sign cooperation agreement raiffeisen concern finnish company investment russia,2
cooper sh uk distributor lift equipment manufacturer konecrane win year deal involve low maintenance fuel saving technology,2
reporting period biotie north american licensing partner somaxon pharmaceutical announce positive result nalmefene pilot phase 2 clinical trial smoke cessation,2
` ` significant milestone benefon help secure critical usp personal navigation product roadmap 2007 comment simon button chief technology officer benefon,2
investor continue interested company share cheap affarsvarlden,2
` ` year personal entertainment play significant role determine fitness facility workout experience pleasurable chore brian wilson director marketing precor entertainment service division,1
agreement approve russian competition authority enter force,1
total subscription price record fund invest non restricted equity,1
"kemira installation nordalu produce 3,500 ton liquid solid aluminum waste year",1
mr skogster currently serve manager responsible abb oy system module low voltage drive,1
counter competitor strength target weakness,1
found 2000 bioview automate laboratory test especially diagnostic test cancer,1
"storey eco efficient building gross floor area 15,000 sq m. include apartment",1
stena poseidon panamax tanker design able pass narrow passage panama canal lock,1
market expect poor performance company stock 6 percent   x20ac 23.89 us$ 33.84 early afternoon trading helsinki,2
exclude non recurring item pre tax profit surge 45 eur80 m,2
adp news feb 13 2009 finnish retailer kesko oyj hel   kesbv today total sale exclude value add tax vat stand eur 661.3 million usd 853.1 m january 2009 15.2 year yea,0
talentum expect net sale core business increase 2008 compare 2007,2
accord pkc acquisition bring significant addition pkc customer base,2
end review period nordic aluminium order book stand eur 8.77 mn compare eur 7.04 2005,2
net sale operating profit record high company history,2
favourable currency rate contribute high net sale ceo kari kauniskangas,2
fiskar 360 year old global business know orange handle scissor expect derive synergy eur5 million year consolidate certain houseware division compete,2
year net sale expect increase approximately 10 company,2
q1 10 19 april 2010 finnish forest machinery equipment maker ponsse oyj hel   pon1v today expect swing net profit eur6 .3 m quarter 2010 eur9 .6 m loss year early,2
india trade russia currently stand billion dollar grow 9.6 cent fiscal 2007,2
lithuanian beer maker sell 256.88 million liter beer 2005 rise 4.5 cent year early figure 245.92 million liter,2
net sale revenue passenger expect increase,2
return investment 16.6 compare 15.8 2004,2
company operate profit eur10 .9 m versus operate loss eur15 .3 m. turn eps eur0 .08 versus loss share eur0 .04,2
price raw material aluminium end 2005 company consider outlook 2006 favourable,2
refining margin year $ 13.39 bbl compare $ 10.46 bbl prior year,2
vike line manage current ferry,2
scania morgan stanley lift share target swedish heavy duty truck bus maker scania ab 330 crown $ 42.4 35.2 euro 310 crown $ 39.8 33.1 euro,2
` recommendable nokian z g2 accord ` adac judgement late summer tyre test german automobile association adac,2
finnish vacon sign significant deal norwegian scandinavian electric systems ses supply ac drive,2
finnish swedish tietoenator expand business quickly russia,2
"h+ñkan dahlstr+âm head mobility service teliasonera forecast mobile datum volume teliasonera network sweden rise fold 200,000 tb 2014",2
cost saving rise 20 mln eur year 2007 oko,2
finnish elevator escalator maker kone corporation tuesday 18 march receive major order sir robert mcalpine supply elevator escalator watermark place project city london,2
q2 2010 consolidated earning tax total eur4 .5 m compare eur3 .9 m net profit eur3 .2 m compare eur2 .9 m previous year,2
2008 deal likely bring saving eur 20mn-25mn,2
middle east north africa tecnotree grow considerably recent year,2
q1 2010 18 2010 finnish electrical component maker salcomp oy hel   sal1v today turn net profit eur1 .6 m quarter 2010 versus loss eur2 m corresponding period year,2
end 2006 number outlet rise 60 70,2
quarter 2010 mark market result pretax profit eur 133 million versus loss eur 32 million period year,2
incap contract manufacturing service private limit ink agreement new customer india,2
quarter dilute eps come 0.34 eur compare 0.16 eur quarter year ago,2
turn earning share eps eur 0.44 versus loss share eur 2.26,2
turn earning share eps eur 0.08 versus loss share eur 0.04,2
strengthen ruukki offshore business,2
week finnish metal technology group announce plan sell 80 percent technology unit company strategic goal world large stainless steel maker,2
manavigator september 7 2010 kemira unveil indian jv ivrcl finnish chemical group kemira hel   kra1v tuesday announce ink deal form joint venture india local construction firm ivrcl infrastructure projects ltd bom 530773,2
m real sale expect increase 4 year year eur609 m second quarter 2010,2
neste oil board propose 1.00 eur dividend year 2007 compare 0.90 eur year ago,2
net interest income total eur 15.9 mn compare eur 15.6 mn year early,2
net profit 35.5 mln compare 29.8 mln,2
net sale 2007 expect 10 2006,2
operating loss eur 179mn compare loss eur 188mn second quarter 2009,2
operating profit eur 9.8 mn compare loss eur 12.7 mn corresponding period 2009,2
pre tax loss total eur 0.3 mn compare loss eur 2.2 mn quarter 2005,2
pretax profit total eur 2.0 mn compare loss eur 159.2 mn fourth quarter 2008,2
previously eb deliver custom solution lg electronic commercially available mobile terminal vendor wireless operator,2
rapala estimate saving 1 2 mln eur year centralise french operation site,2
use pet bottle steadily increase rate use strap tape pick dip 2005 petcore previously,2
sale expect increase end year 2006,2
satama net sale high year,2
systeemitiimi sale project resource strengthen director paul skogberg,2
action expect deliver annual cost saving eur15 20 m,2
company position brazil uruguay,2
company report loss period eur 0.4 mn compare loss eur 1.9 mn corresponding period 2005,2
company turn earning share eps eur 0.03 versus loss share eur 0.01,2
fourth quarter rapala swing pretax profit 1.5 mln eur year early loss 1.2 mln 30 pct uplift sale 44.8 mln eur strong performance north america,2
soapstone deposit medvezhyegorsk area expect increase tulikivi current reserve considerably,2
measure expect produce annual cost saving eur 1.5 million start 2007,2
bring cost saving eur 3mn year,2
company aim annual saving eur3 m main expect realize year,2
2010 16 july 2010 finnish steel maker rautaruukki oyj hel   rtrk ruukki today turn net profit eur20 m second quarter 2010 net loss eur94 m corresponding period year,2
28 october 2010 finnish wood product technology supplier raute oyj hel   rutav today swing net profit eur3 m month 2010 versus net loss eur5 .2 m period year early,2
3 february 2011 finnish broadband datum communication system provider teleste oyj hel   tlt1v yesterday net profit rocket eur4 .8 m 2010 eur416 000 2009 lift dividend proposal,2
4 february 2011 finnish broadband datum communication system provider teleste oyj hel   tlt1v wednesday net profit rocket eur4 .8 m 2010 eur416 000 2009 lift dividend proposal,2
cargotec corporation press release august 26 2008 10 a.m. finnish time cargotec macgregor business area provide marine cargo handling offshore load handling solution receive significant offshore crane retrofit order,2
ebit total eur 14.4 mn compare loss eur 0.3 mn corresponding period 2009,2
"finnish broadband datum communication system provider teleste oyj hel   tlt1v yesterday return net profit eur 2.7 million usd 3.8 m month 2010 versus net loss eur 579,000 period 2009",2
finnish consumer packaging manufacturer huhtamaki oyj swing net profit 84.1 mln euro $ 105.6 mln month 2006 net loss 2.6 mln euro $ 3.3 mln period 2005,2
"finnish dental care group oral hammaslaakarit oyj post total net profit 849,000 euro $ 1.1 mln month 2006 versus net loss 331,000 euro $ 421,000 period 2005",2
"finnish consultancy satama interactive oyj post net profit 1.4 mln euro $ 2.0 mln month 2007 compare net loss 462,000 euro $ 664,000 period 2006",2
"finnish pulp paper machinery maker vaahto group oyj swing 1.1 mln euro $ 1.4 mln net profit fiscal 2005 06 end august 31 2006 249,000 euro $ 319,000 net loss fiscal 2004 05",2
finnish silicon wafer manufacturer okmetic oyj swing net profit 4.9 mln euro $ 6.3 mln month 2006 net loss 1.8 mln euro $ 2.3 mln year early,2
second quarter 2010 company net profit eur1 .7 m compare net loss eur1 .3 m april june 2009,2
finnish shipping company vike line subsidy need order new lng fuel vessel,2
jarmo honkamaa head oil refining business neste oil situation look promise viewpoint,2
"adp news feb 25 2009 finnish print circuit board pcb maker aspocomp group oyj hel   acg1v today swing net profit eur 300,000 usd 385,000 2008 versus net loss eur 65.3 million",2
adp news nov 6 2008 finnish retail software developer aldata solution oyj omx   ald1v today swing net profit eur 2.1 million usd 2.7 m month 2008 versus net loss eu,2
mformation nokia note establish interoperability agreement cover commercially prove standard base management mobile device mobile device security mobile application management,2
mn pretax profit eur 46.4 mn eur 35.8 mn quarter 2006,2
net sale increase 2005,2
operate profit total eur 17.7 mn compare eur 17.6 mn corresponding period 2007,2
profit taxis eur 0.1 mn compare eur -0.4 mn previous year,2
profit period eur 15.6 mn compare eur 14.1 mn 2007,2
quarterly dilute ep continue operation come 0.21 eur compare year 0.12 eur,2
"raute post net profit 1.8 mln euro $ 2.6 mln quarter 2007 compare net loss 299,000 euro $ 430,000 corresponding period 2006",2
return equity stand 18.3 compare 15.4 quarter 2005,2
russian export duty activate harvesting finland sale russia increase,2
company expect net sale significantly increase 2009,2
company net profit ee 55.5 mn 36 2004,2
optimization steel component heating process reduce energy consumption,2
new partnership agreement represent significant milestone party,2
"tiimari latvian representative ineta zaharova company earn lvl 122,000 2005 profit 20 time 2004",2
"inge larsen cfo 29,045 share represent 0.50 share capital",1
forecast 2012 3.3,1
"share capital alma medium corporation business d 1944757 4)is eur 45,031,513.80 divide 75,052,523 share",1
company list nordic exchange helsinki,1
incap contract manufacturing carry manufacturing agreement factory tumkur near bangalore,1
operate nokia support nokia netact network service management system,1
